Fold,Train_Accuracy,Train_Kappa
1,0.5709134615384616,0.14182692307692313
2,0.5865384615384616,0.17307692307692313
3,0.5757211538461539,0.1514423076923077
4,0.5853365384615384,0.17067307692307687
5,0.5913461538461539,0.1826923076923077
