Fold,Train_Accuracy,Train_Kappa
1,0.5492788461538461,0.09855769230769229
2,0.5576923076923077,0.11538461538461542
3,0.546875,0.09375
4,0.5540865384615384,0.10817307692307687
5,0.5204326923076923,0.04086538461538458
