Fold,Train_Accuracy,Train_Kappa
1,0.6695652173913044,0.3388804841149773
2,0.6782608695652174,0.3567649281934996
3,0.6347826086956522,0.26928895612708015
4,0.6521739130434783,0.30345245305875235
5,0.6810344827586207,0.3620689655172413
