Fold,Train_Accuracy,Train_Kappa
1,0.8,0.6000302434598518
2,0.8347826086956521,0.6696900982615268
3,0.8521739130434782,0.7042807442141885
4,0.808695652173913,0.6172465960665658
5,0.8103448275862069,0.6206896551724138
