Fold,Train_Accuracy,Train_Kappa
1,0.8521739130434782,0.7044595616024187
2,0.7565217391304347,0.5131539159358935
3,0.7913043478260869,0.5825771324863884
4,0.808695652173913,0.6172465960665658
5,0.8448275862068966,0.6896551724137931
