Fold,Train_Accuracy,Train_Kappa
1,0.808695652173913,0.617362371445856
2,0.808695652173913,0.617362371445856
3,0.8434782608695652,0.6871221281741233
4,0.8347826086956521,0.669590201119008
5,0.8189655172413793,0.6379310344827587
