Fold,Train_Accuracy,Train_Kappa
1,0.6782608695652174,0.3557910673732022
2,0.7565217391304347,0.5125643354526188
3,0.7565217391304347,0.5127118644067796
4,0.6782608695652174,0.3569593471361644
5,0.6982758620689655,0.39655172413793105
