Fold,Test_Accuracy,Test_Kappa
1,0.7586206896551724,0.5223529411764706
2,0.6896551724137931,0.3770883054892602
3,0.6896551724137931,0.3800475059382423
4,0.8620689655172413,0.7238095238095238
5,0.7857142857142857,0.5714285714285714
