Fold,Test_Accuracy,Test_Kappa
1,0.5517241379310345,0.10023866348448696
2,0.5172413793103449,0.04245283018867918
3,0.6551724137931034,0.3160377358490566
4,0.5172413793103449,0.03791469194312802
5,0.6071428571428571,0.2142857142857143
