Fold,Test_Accuracy,Test_Kappa
1,0.6896551724137931,0.3710843373493976
2,0.6206896551724138,0.23501199040767395
3,0.6551724137931034,0.3160377358490566
4,0.6896551724137931,0.3710843373493976
5,0.6428571428571429,0.2857142857142857
