Fold,Test_Accuracy,Test_Kappa
1,0.6206896551724138,0.23866348448687358
2,0.6896551724137931,0.3800475059382423
3,0.5517241379310345,0.10451306413301664
4,0.6206896551724138,0.24228028503562948
5,0.6785714285714286,0.3571428571428571
