Fold,Test_Accuracy,Test_Kappa
1,0.7241379310344828,0.4423076923076923
2,0.6896551724137931,0.38588235294117645
3,0.7241379310344828,0.45023696682464465
4,0.7241379310344828,0.4476190476190476
5,0.75,0.5
