Fold,Test_Accuracy,Test_Kappa
1,0.896551724137931,0.7923627684964201
2,0.7586206896551724,0.520094562647754
3,0.7931034482758621,0.5896226415094339
4,0.6206896551724138,0.25292740046838413
5,0.8571428571428571,0.7142857142857143
