Fold,Train_Accuracy,Train_Kappa
1,0.6347826086956522,0.2699516324062877
2,0.6347826086956522,0.2695099818511797
3,0.6260869565217392,0.2522304551640707
4,0.7043478260869566,0.40811383590675143
5,0.6724137931034483,0.3448275862068966
