Fold,Accuracy,Kappa,N_Samples
1,0.6782608695652174,0.35657039165280513,115
2,0.6521739130434783,0.3040847201210287,115
3,0.6086956521739131,0.21721373468461658,115
4,0.7043478260869566,0.4082929782082325,115
5,0.6293103448275862,0.2586206896551724,116
