Fold,Train_Accuracy,Train_Kappa
1,0.6956521739130435,0.3911662380880351
2,0.6608695652173913,0.3215852367266677
3,0.6782608695652174,0.35618096535028
4,0.6173913043478261,0.23472474289171208
5,0.6724137931034483,0.3448275862068966
