Fold,Accuracy,Kappa,N_Samples
1,0.6347826086956522,0.2699516324062877,115
2,0.6608695652173913,0.32260987766198457,115
3,0.6695652173913044,0.33868038740920103,115
4,0.6086956521739131,0.21697684975034048,115
5,0.6637931034482759,0.3275862068965517,116
