Fold,Train_Accuracy,Train_Kappa
1,0.6521739130434783,0.30366333636088405
2,0.6434782608695652,0.28679473604598393
3,0.6173913043478261,0.23518742442563478
4,0.6260869565217392,0.25200423536530026
5,0.6293103448275862,0.2586206896551724
