Fold,Accuracy,Kappa,N_Samples
1,0.7130434782608696,0.42595673876871876,115
2,0.7130434782608696,0.42595673876871876,115
3,0.6956521739130435,0.3909819942502648,115
4,0.6782608695652174,0.3559860753746027,115
5,0.6982758620689655,0.39655172413793105,116
