Fold,Train_Accuracy,Train_Kappa
1,0.5826086956521739,0.16515426497277674
2,0.6086956521739131,0.21721373468461658
3,0.6,0.19945520581113807
4,0.591304347826087,0.1824232340039329
5,0.5689655172413793,0.13793103448275867
