Fold,Accuracy,Kappa,N_Samples
1,0.6086956521739131,0.217687074829932,115
2,0.6695652173913044,0.33928031448442697,115
3,0.6608695652173913,0.32137993645029506,115
4,0.6782608695652174,0.35618096535028,115
5,0.5517241379310345,0.10344827586206895,116
