Fold,Train_Accuracy,Train_Kappa
1,0.6260869565217392,0.2524565381708239
2,0.6434782608695652,0.28679473604598393
3,0.6260869565217392,0.2517778786503253
4,0.6,0.19969742813918312
5,0.5689655172413793,0.13793103448275867
