Fold,Train_Accuracy,Train_Kappa
1,0.6086956521739131,0.21745047633449266
2,0.6608695652173913,0.32179041282322696
3,0.6695652173913044,0.3388804841149773
4,0.6869565217391305,0.3731072077528771
5,0.603448275862069,0.2068965517241379
