Fold,Test_Accuracy,Test_Kappa
1,0.5862068965517241,0.17142857142857137
2,0.4482758620689655,-0.08920187793427226
3,0.6551724137931034,0.3127962085308057
4,0.5172413793103449,0.051401869158878455
5,0.7142857142857143,0.4285714285714286
