Fold,Test_Accuracy,Test_Kappa
1,0.5862068965517241,0.17535545023696686
2,0.6896551724137931,0.3800475059382423
3,0.5517241379310345,0.10451306413301664
4,0.5517241379310345,0.10451306413301664
5,0.7142857142857143,0.4285714285714286
