Fold,Test_Accuracy,Test_Kappa
1,0.6896551724137931,0.3770883054892602
2,0.6896551724137931,0.3770883054892602
3,0.6896551724137931,0.3800475059382423
4,0.3793103448275862,-0.23113207547169812
5,0.5357142857142857,0.0714285714285714
