Fold,Test_Accuracy,Test_Kappa
1,0.5172413793103449,0.033333333333333326
2,0.6206896551724138,0.2458628841607564
3,0.6896551724137931,0.3800475059382423
4,0.5517241379310345,0.10451306413301664
5,0.6071428571428571,0.2142857142857143
