Fold,Accuracy,Kappa,N_Samples
1,0.5517241379310345,0.10451306413301664,29
2,0.6206896551724138,0.24228028503562948,29
3,0.6896551724137931,0.3829787234042552,29
4,0.6551724137931034,0.3127962085308057,29
5,0.7142857142857143,0.4285714285714286,28
