Fold,Test_Accuracy,Test_Kappa
1,0.7586206896551724,0.517814726840855
2,0.5517241379310345,0.09592326139088736
3,0.5862068965517241,0.17142857142857137
4,0.5517241379310345,0.10023866348448696
5,0.75,0.5
