Fold,Accuracy,Kappa,N_Samples
1,0.6206896551724138,0.25292740046838413,29
2,0.5517241379310345,0.0915662650602409,29
3,0.6551724137931034,0.30952380952380953,29
4,0.8275862068965517,0.6555819477434679,29
5,0.5,0.0,28
