Fold,Accuracy,Kappa,N_Samples
1,0.5172413793103449,0.028708133971292016,29
2,0.5172413793103449,0.033333333333333326,29
3,0.6206896551724138,0.23501199040767395,29
4,0.5862068965517241,0.16746411483253598,29
5,0.6428571428571429,0.2857142857142857,28
