Fold,Test_Accuracy,Test_Kappa
1,0.6153846153846154,0.23076923076923073
2,0.5096153846153846,0.019230769230769273
3,0.6057692307692307,0.21153846153846156
4,0.5528846153846154,0.10576923076923073
5,0.5528846153846154,0.10576923076923073
