Fold,Test_Accuracy,Test_Kappa
1,0.5576923076923077,0.11538461538461542
2,0.5721153846153846,0.14423076923076927
3,0.49038461538461536,-0.019230769230769162
4,0.5192307692307693,0.038461538461538436
5,0.5673076923076923,0.13461538461538458
