Fold,Accuracy,Kappa,N_Samples
1,0.5163043478260869,0.03260869565217395,184
2,0.5652173913043478,0.13043478260869568,184
3,0.5706521739130435,0.14130434782608692,184
4,0.5543478260869565,0.10869565217391308,184
5,0.4891304347826087,-0.021739130434782705,184
