Fold,Test_Accuracy,Test_Kappa
1,0.6057692307692307,0.21153846153846156
2,0.6442307692307693,0.28846153846153844
3,0.5625,0.125
4,0.5913461538461539,0.1826923076923077
5,0.5625,0.125
