Fold,Test_Accuracy,Test_Kappa
1,0.6509433962264151,0.30188679245283023
2,0.6273584905660378,0.2547169811320755
3,0.6556603773584906,0.3113207547169812
4,0.6037735849056604,0.2075471698113207
5,0.6792452830188679,0.3584905660377359
