Fold,Test_Accuracy,Test_Kappa
1,0.5648148148148148,0.12962962962962965
2,0.5694444444444444,0.13888888888888884
3,0.625,0.25
4,0.6481481481481481,0.2962962962962963
5,0.5740740740740741,0.14814814814814814
