Fold,Accuracy,Kappa,N_Samples
1,0.5518867924528302,0.10377358490566035,212
2,0.5047169811320755,0.009433962264150941,212
3,0.5518867924528302,0.10377358490566035,212
4,0.4716981132075472,-0.05660377358490565,212
5,0.5990566037735849,0.19811320754716977,212
