Subject,Accuracy,Kappa,N_Samples
P01,0.28475499092558987,0.04661948865061305,1000
P02,0.2568058076225045,0.010351093801509958,1000
P03,0.23926194797338174,-0.013998954767385418,1000
P04,0.27803992740471867,0.037785811991970286,985
P05,0.2363581367211131,-0.016456797055113336,1000
P06,0.27797943133696307,0.03702665516404298,1000
P07,0.26388384754990923,0.019285132201666878,1000
P08,0.22571082879612825,-0.03282822582494464,1000
P09,0.2776769509981851,0.038007087247149476,1000
