Fold,Test_Accuracy,Test_Kappa
1,0.5432692307692307,0.08653846153846156
2,0.49038461538461536,-0.019230769230769162
3,0.5384615384615384,0.07692307692307687
4,0.5336538461538461,0.06730769230769229
5,0.5432692307692307,0.08653846153846156
