Fold,Test_Accuracy,Test_Kappa
1,0.6462264150943396,0.2924528301886793
2,0.5849056603773585,0.16981132075471694
3,0.5754716981132075,0.15094339622641506
4,0.5801886792452831,0.160377358490566
5,0.6037735849056604,0.2075471698113207
