Fold,Test_Accuracy,Test_Kappa
1,0.5208333333333334,0.04166666666666663
2,0.5677083333333334,0.13541666666666663
3,0.515625,0.03125
4,0.5104166666666666,0.02083333333333337
5,0.546875,0.09375
