Fold,Test_Accuracy,Test_Kappa
1,0.5801886792452831,0.160377358490566
2,0.6226415094339622,0.24528301886792447
3,0.5660377358490566,0.13207547169811318
4,0.6367924528301887,0.2735849056603774
5,0.6462264150943396,0.2924528301886793
