Fold,Accuracy,Kappa,N_Samples
1,0.5885416666666666,0.17708333333333337,192
2,0.4375,-0.125,192
3,0.5,0.0,192
4,0.484375,-0.03125,192
5,0.5104166666666666,0.02083333333333337,192
