Fold,Accuracy,Kappa,N_Samples
1,0.5673076923076923,0.13461538461538458,208
2,0.5240384615384616,0.04807692307692313,208
3,0.5,0.0,208
4,0.47596153846153844,-0.04807692307692313,208
5,0.5961538461538461,0.1923076923076923,208
