Fold,Accuracy,Kappa,N_Samples
1,0.41847826086956524,-0.16304347826086962,184
2,0.5163043478260869,0.03260869565217395,184
3,0.4673913043478261,-0.0652173913043479,184
4,0.483695652173913,-0.032608695652173836,184
5,0.5163043478260869,0.03260869565217395,184
