Fold,Accuracy,Kappa,N_Samples
1,0.5377358490566038,0.07547169811320753,212
2,0.5754716981132075,0.15094339622641506,212
3,0.5566037735849056,0.1132075471698113,212
4,0.5283018867924528,0.05660377358490565,212
5,0.6226415094339622,0.24528301886792447,212
