Fold,Test_Accuracy,Test_Kappa
1,0.20689655172413793,-0.05999205403257846
2,0.15517241379310345,-0.12465373961218829
3,0.27586206896551724,0.03448275862068961
4,0.24561403508771928,-0.0069843878389481695
5,0.14035087719298245,-0.14420319541171667
