Fold,Accuracy,Kappa,N_Samples
1,0.2413793103448276,-0.012698412698412653,58
2,0.1724137931034483,-0.1038858049167326,58
3,0.3275862068965517,0.10486743173723789,58
4,0.2982456140350877,0.06365503080082136,57
5,0.2982456140350877,0.06672124437167404,57
