Fold,Test_Accuracy,Test_Kappa
1,0.1896551724137931,-0.07917656373713378
2,0.3103448275862069,0.08191531460229529
3,0.2413793103448276,-0.009094503756425398
4,0.22807017543859648,-0.02829028290282909
5,0.3157894736842105,0.08818703855619348
