Fold,Test_Accuracy,Test_Kappa
1,0.20689655172413793,-0.054545454545454675
2,0.2413793103448276,-0.009893153937475141
3,0.1724137931034483,-0.10301109350237714
4,0.2982456140350877,0.06250000000000011
5,0.15789473684210525,-0.125462772521596
