Fold,Accuracy,Kappa,N_Samples
1,0.22413793103448276,-0.03284527107241786,58
2,0.29310344827586204,0.05821782178217827,58
3,0.3103448275862069,0.08191531460229529,58
4,0.19298245614035087,-0.07723911257189786,57
5,0.2982456140350877,0.06595657517410891,57
