Fold,Accuracy,Kappa,N_Samples
1,0.25862068965517243,0.010317460317460392,58
2,0.3793103448275862,0.1724137931034483,58
3,0.3103448275862069,0.07753479125248519,58
4,0.2631578947368421,0.018047579983592965,57
5,0.3157894736842105,0.0859375,57
