Fold,Test_Accuracy,Test_Kappa
1,0.27586206896551724,0.03677342823250285
2,0.1724137931034483,-0.10476190476190461
3,0.25862068965517243,0.010317460317460392
4,0.3333333333333333,0.11047227926078029
5,0.24561403508771928,-0.009472817133443057
