Fold,Test_Accuracy,Test_Kappa
1,0.20689655172413793,-0.05537974683544289
2,0.22413793103448276,-0.03489294210943705
3,0.3448275862068966,0.12816455696202533
4,0.3157894736842105,0.08781288469429627
5,0.19298245614035087,-0.07327056897257478
