Subject,Accuracy,Kappa,N_Samples
P01,0.5576923076923077,0.11538461538461535,1000
P02,0.5010416666666667,0.002083333333333326,1000
P03,0.5317307692307692,0.06346153846153843,1000
P04,0.5943396226415094,0.18867924528301885,1000
P05,0.6433962264150944,0.2867924528301887,1000
P06,0.49326923076923074,-0.013461538461538436,1000
P07,0.5942307692307692,0.18846153846153849,1000
P08,0.6185185185185185,0.23703703703703702,1000
P09,0.5153846153846153,0.030769230769230792,1000
