Fold,Train_Accuracy,Train_Kappa
1,0.6344339622641509,0.2688679245283019
2,0.6391509433962265,0.2783018867924528
3,0.6497641509433962,0.29952830188679247
4,0.6462264150943396,0.2924528301886793
5,0.6261792452830188,0.25235849056603776
