Fold,Train_Accuracy,Train_Kappa
1,0.5588942307692307,0.11778846153846156
2,0.5709134615384616,0.14182692307692313
3,0.5853365384615384,0.17067307692307687
4,0.5576923076923077,0.11538461538461542
5,0.5721153846153846,0.14423076923076927
