Fold,Train_Accuracy,Train_Kappa
1,0.6391509433962265,0.2783018867924528
2,0.652122641509434,0.3042452830188679
3,0.6332547169811321,0.2665094339622641
4,0.652122641509434,0.3042452830188679
5,0.6356132075471698,0.27122641509433965
