Fold,Train_Accuracy,Train_Kappa
1,0.5925480769230769,0.18509615384615385
2,0.6237980769230769,0.24759615384615385
3,0.6262019230769231,0.25240384615384615
4,0.6225961538461539,0.2451923076923077
5,0.6129807692307693,0.22596153846153844
