Fold,Train_Accuracy,Train_Kappa
1,0.5833333333333334,0.16666666666666663
2,0.5768229166666666,0.15364583333333337
3,0.5690104166666666,0.13802083333333337
4,0.5703125,0.140625
5,0.57421875,0.1484375
