Fold,Accuracy,Kappa,N_Samples
1,0.5862068965517241,0.17535545023696686,29
2,0.7931034482758621,0.5857142857142856,29
3,0.8620689655172413,0.7251184834123223,29
4,0.6206896551724138,0.2458628841607564,29
5,0.7142857142857143,0.4285714285714286,28
