Fold,Test_Accuracy,Test_Kappa
1,0.8275862068965517,0.6572104018912529
2,0.6551724137931034,0.30952380952380953
3,0.6551724137931034,0.30622009569377995
4,0.7241379310344828,0.444976076555024
5,0.8571428571428571,0.7142857142857143
