Fold,Accuracy,Kappa,N_Samples
1,0.7241379310344828,0.4423076923076923,29
2,0.6896551724137931,0.3770883054892602,29
3,0.7241379310344828,0.444976076555024,29
4,0.7241379310344828,0.4476190476190476,29
5,0.5357142857142857,0.0714285714285714,28
